"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT13","WT14","WT16","WT18","WT22"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-25","2.8",,"0.0","0.0","0.0","22.0","30.0","15.0","   10","  310","6.3","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-26","2.2",,"0.0","0.0","0.0","19.7","25.6","15.0","  220","  210","4.5","6.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-27","3.2",,"0.0","0.0","0.0","20.1","28.9","13.3","  360","   10","7.6","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-28","3.7",,"0.0","0.0","0.0","23.6","31.1","16.1","  330","  360","8.9","10.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-29","3.6",,"0.0","0.0","0.0","24.6","31.7","16.7","  350","  350","8.1","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-30","4.1",,"0.0","0.0","0.0","20.4","23.9","13.9","  210","  200","7.2","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-31","3.4",,"0.0","0.0","0.0","17.4","22.2","13.3","  230","  250","6.3","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-01","2.6",,"0.0","0.0","0.0","16.3","25.0","11.7","  220","  190","4.5","5.8","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-02","3.6",,"3.3","0.0","0.0","17.2","21.7","13.9","  200","  200","7.6","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-03","3.1",,"0.0","0.0","0.0","17.3","24.4","14.4","  350","  330","5.8","7.6",,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-04","4.5",,"0.0","0.0","0.0","20.2","27.8","13.3","  340","  350","7.6","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-05","2.9",,"0.0","0.0","0.0","20.2","26.1","13.9","  260","  260","6.7","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-06","2.6",,"0.0","0.0","0.0","16.6","21.7","12.2","  170","  200","5.8","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-07","3.2",,"0.8","0.0","0.0","16.5","20.6","13.9","  240","  320","6.3","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-08","2.9",,"0.0","0.0","0.0","16.0","22.8","13.3","  260","  320","7.6","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-09","2.8",,"0.0","0.0","0.0","17.4","21.7","14.4","  190","  290","5.4","12.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-10","2.7",,"0.0","0.0","0.0","17.9","24.4","14.4","  360","  340","6.7","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-11","3.8",,"0.0","0.0","0.0","20.3","27.2","14.4","  340","   10","7.6","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-12","3.3",,"0.0","0.0","0.0","23.2","32.2","17.2","  350","  340","5.4","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-13","2.6",,"0.0","0.0","0.0","24.8","32.8","17.8","  340","  330","5.8","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-14","3.0",,"0.0","0.0","0.0","22.6","29.4","13.9","   20","  320","6.3","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-15","2.4",,"0.0","0.0","0.0","21.6","28.3","13.9","  260","  270","5.8","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-16","2.7",,"0.0","0.0","0.0","19.3","28.3","13.3","   40","   40","7.6","9.8","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-17","3.3",,"0.0","0.0","0.0","20.6","26.7","13.3","  340","  320","6.3","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-18","4.3",,"0.0","0.0","0.0","22.6","30.6","15.6","   30","   10","8.1","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-19","5.2",,"0.0","0.0","0.0","27.0","35.0","20.6","  350","   20","8.9","11.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-20","1.9",,"0.0","0.0","0.0","25.8","32.8","16.7","  280","  270","4.0","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-21","4.8",,"0.0","0.0","0.0","20.6","22.8","13.9","  240","  220","7.6","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-22","2.8",,"0.0","0.0","0.0","16.5","22.2","12.8","  240","  250","5.8","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-23","3.2",,"0.0","0.0","0.0","18.7","26.7","12.2","  350","  350","8.1","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-24","3.4",,"0.0","0.0","0.0","21.7","29.4","14.4","   40","   50","7.2","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-25","3.2",,"0.0","0.0","0.0","24.3","32.8","16.1","  350","  350","8.1","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-26","1.9",,"0.0","0.0","0.0","25.1","33.3","17.8","  280","  290","3.6","6.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-27","5.1",,"0.0","0.0","0.0","22.1","22.8","14.4","  240","  230","10.3","13.0",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-28","2.3",,"0.0","0.0","0.0","16.6","21.1","12.8","  280","  260","5.4","6.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-29","1.7",,"0.0","0.0","0.0","16.9","26.1","11.7","  200","  190","5.8","6.7",,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-30","3.6",,"0.0","0.0","0.0","18.0","21.7","13.3","  230","  220","7.2","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-31","3.6",,"0.3","0.0","0.0","17.0","20.6","14.4","  220","  130","6.7","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-01","3.6",,"4.3","0.0","0.0","16.7","18.9","13.3","  190","  190","7.2","8.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-02","5.0",,"1.3","0.0","0.0","15.5","20.6","12.8","  200","  230","9.4","13.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-03","3.3",,"0.0","0.0","0.0","15.5","20.6","12.2","  210","  220","5.4","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-04","2.1",,"0.0","0.0","0.0","15.1","21.1","10.6","  260","  260","5.4","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-05","3.3",,"0.3","0.0","0.0","15.2","17.8","12.2","  220","  250","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-06","1.7",,"10.7","0.0","0.0","15.2","18.3","12.8","  300","  290","3.6","4.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-07","3.7",,"1.0","0.0","0.0","16.2","18.9","13.9","  220","  230","7.2","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-08","3.3",,"0.8","0.0","0.0","16.0","21.1","12.8","  360","  170","5.4","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-09","2.5",,"0.0","0.0","0.0","15.9","22.8","10.0","   20","   30","5.4","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-10","1.9",,"0.0","0.0","0.0","17.9","25.0","12.2","   70","  250","4.0","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-11","3.0",,"0.0","0.0","0.0","16.9","21.1","12.8","  360","   10","6.3","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-12","5.2",,"0.0","0.0","0.0","16.7","23.9","12.2","  340","  340","10.3","12.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-13","3.2",,"0.0","0.0","0.0","18.1","25.0","10.6","   30","  350","6.7","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-14","2.6",,"0.0","0.0","0.0","17.9","25.6","10.6","  200","  200","5.4","6.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-15","1.9",,"0.0","0.0","0.0","15.9","22.2","11.1","  280","  280","4.0","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-16","2.1",,"0.0","0.0","0.0","16.3","23.3","11.1","  220","  160","5.4","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-17","5.3",,"5.6","0.0","0.0","16.5","19.4","13.9","  190","  220","10.3","13.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-18","3.5",,"0.0","0.0","0.0","15.2","20.0","12.2","  210","  210","6.7","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-19","5.1",,"2.0","0.0","0.0","15.9","20.0","11.7","  190","  190","9.4","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-20","3.0",,"0.0","0.0","0.0","14.3","19.4","9.4","  340","  340","6.7","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-21","3.8",,"0.0","0.0","0.0","14.2","20.0","11.1","  340","  350","8.1","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-22","3.5",,"0.0","0.0","0.0","14.1","18.3","9.4","  220","  240","6.7","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-23","4.7",,"0.3","0.0","0.0","13.6","17.2","11.7","  200","  210","10.7","15.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-24","2.0",,"0.0","0.0","0.0","14.4","18.9","11.7","  290","  290","4.5","5.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-25","2.6",,"0.0","0.0","0.0","17.9","24.4","14.4","  350","  350","6.3","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-26","2.6",,"0.0","0.0","0.0","17.6","25.0","11.7","   40","   20","6.3","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-27","4.7",,"0.5","0.0","0.0","18.8","20.6","12.2","  340","   50","8.1","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-28","3.5",,"0.0","0.0","0.0","14.5","19.4","11.1","   30","  300","6.3","12.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-29","2.3",,"0.0","0.0","0.0","14.0","18.9","8.3","  360","  340","5.4","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-30","2.4",,"0.0","0.0","0.0","12.8","18.3","7.8","  220","  220","7.2","8.9","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-01","3.3",,"1.3","0.0","0.0","13.4","17.2","10.0","  180","  170","9.4","12.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-02","1.8",,"0.0","0.0","0.0","13.1","17.2","10.0","  220","  220","5.8","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-03","3.1",,"0.0","0.0","0.0","12.8","15.6","9.4","  210","  210","6.7","7.6",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-04","4.3",,"3.3","0.0","0.0","12.6","15.6","11.1","  190","  180","7.2","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-05","2.5",,"1.0","0.0","0.0","13.4","18.3","11.1","  310","   90","5.4","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-06","4.3",,"7.9","0.0","0.0","14.0","16.7","11.7","  140","  140","7.2","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-07","5.1",,"2.8","0.0","0.0","13.3","17.2","11.7","  190","  190","11.2","14.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-08","5.2",,"15.5","0.0","0.0","14.0","18.3","11.1","  200","  200","11.2","15.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-09","2.7",,"1.5","0.0","0.0","13.1","13.3","8.9","   10","   10","9.4","10.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-10","2.5",,"0.0","0.0","0.0","10.5","15.6","7.2","  350","  340","7.2","8.9","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-11","3.6",,"0.0","0.0","0.0","10.4","16.7","6.1","  120","  120","6.7","8.5",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-12","1.7",,"0.3","0.0","0.0","12.2","18.9","6.1","  110","   90","4.5","6.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-13","4.8",,"44.5","0.0","0.0","12.6","15.0","10.6","  170","  180","10.7","14.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-14","7.1",,"34.5","0.0","0.0","12.4","13.9","10.0","  200","  180","14.8","20.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-15","6.4",,"18.5","0.0","0.0","11.3","16.7","10.0","  160","  220","13.9","17.4","    1",,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-16","3.7",,"14.2","0.0","0.0","12.2","15.6","10.0","  200","  200","7.6","11.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-17","4.4",,"4.3","0.0","0.0","11.4","15.0","10.0","  190","  210","8.9","11.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-18","4.8",,"2.0","0.0","0.0","11.4","14.4","9.4","  210","  210","8.1","11.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-19","2.2",,"5.6","0.0","0.0","10.8","14.4","7.2","  130","  120","4.5","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-20","3.8",,"30.2","0.0","0.0","11.8","15.6","10.0","  220","  210","9.4","11.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-21","3.3",,"0.5","0.0","0.0","11.5","13.9","8.9","  160","  160","5.8","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-22","1.5",,"1.3","0.0","0.0","10.8","16.7","6.7","  220","   20","4.0","5.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-23","2.8",,"3.0","0.0","0.0","12.6","16.7","9.4","  360","  360","6.3","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-24","3.4",,"2.5","0.0","0.0","13.4","17.2","10.6","  110","  160","7.6","9.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-25","5.0",,"0.0","0.0","0.0","12.9","17.2","10.0","  170","  190","11.2","14.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-26","3.6",,"31.2","0.0","0.0","13.0","14.4","11.1","  180","  180","7.2","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-27","3.2",,"1.0","0.0","0.0","12.7","14.4","11.1","  140","  140","7.2","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-28","3.4",,"0.0","0.0","0.0","13.1","19.4","10.0","   90","  100","8.1","9.8",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-29","2.2",,"4.8","0.0","0.0","13.5","15.6","8.9","  130","  130","6.7","8.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-30","3.1",,"6.6","0.0","0.0","10.0","11.1","6.7","   20","   10","6.7","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-31","4.5",,"16.8","0.0","0.0","11.0","13.9","9.4","  210","  210","9.8","16.1","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-01","4.1",,"5.6","0.0","0.0","10.9","13.3","10.0","  190","  190","8.9","10.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-02","3.3",,"11.7","0.0","0.0","11.9","13.3","10.6","  260","  130","6.7","9.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-03","2.0",,"0.0","0.0","0.0","12.3","18.3","8.9","  200","  220","5.4","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-04","1.8",,"0.0","0.0","0.0","11.5","17.2","5.6","  140","  230","4.5","5.8","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-05","3.1",,"33.3","0.0","0.0","13.7","15.6","10.6","  140","  160","6.7","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-06","3.2",,"3.0","0.0","0.0","11.8","15.6","8.9","  200","  250","7.2","9.8","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-07","2.2",,"1.0","0.0","0.0","13.1","18.9","10.0","  120","  120","7.2","8.9","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-08","2.5",,"0.0","0.0","0.0","14.2","21.1","9.4","  120","  120","7.6","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-09","3.0",,"6.1","0.0","0.0","14.6","17.8","10.6","  190","  200","5.8","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-10","1.7",,"0.0","0.0","0.0","12.3","16.7","7.2","   30","   30","5.4","5.4","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-11","1.1",,"0.0","0.0","0.0","13.7","16.1","11.1","  280","  280","4.5","5.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-12","5.8",,"2.5","0.0","0.0","13.7","14.4","8.9","  210","  200","14.3","18.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-13","3.6",,"6.1","0.0","0.0","10.4","12.2","8.3","  150","  160","8.9","11.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-14","2.6",,"7.9","0.0","0.0","11.7","13.9","10.0","  210","  200","6.3","8.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-15","4.9",,"27.4","0.0","0.0","10.5","12.2","7.8","  210","  230","9.8","13.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-16","2.9",,"5.1","0.0","0.0","7.9","10.0","6.1","  190","  220","8.1","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-17","1.9",,"0.0","0.0","0.0","7.6","10.6","5.0","   80","  100","5.4","7.2",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-18","5.5",,"0.0","0.0","0.0","7.9","12.2","3.9","  110","  120","11.6","16.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-19","4.7",,"1.0","0.0","0.0","10.6","13.9","8.9","  110","  120","8.9","10.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-20","4.5",,"0.3","0.0","0.0","11.9","13.9","8.3","  180","  180","8.1","10.7",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-21","4.5",,"0.5","0.0","0.0","9.6","11.7","6.7","  220","  220","7.6","9.4",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-22","3.8",,"11.4","0.0","0.0","8.4","11.7","6.1","  120","  140","6.7","10.3","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-23","5.0",,"3.3","0.0","0.0","7.6","8.9","5.6","  150","  150","9.4","11.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-24","5.6",,"16.8","0.0","0.0","8.5","10.6","7.8","  220","  230","13.9","17.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-25","2.6",,"0.3","0.0","0.0","8.3","11.1","5.0","  190","  180","8.9","12.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-26","3.0",,"9.7","0.0","0.0","9.4","10.6","6.1","  350","  110","7.6","13.4","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-27","4.5",,"8.1","0.0","0.0","6.9","8.3","5.6","  190","  190","10.7","15.7","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-28","2.8",,"0.0","0.0","0.0","7.1","10.0","4.4","  130","  130","7.2","8.1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-29","2.8",,"1.0","0.0","0.0","7.6","10.6","5.0","  120","  120","6.7","8.9",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-30","6.3",,"2.5","0.0","0.0","7.9","10.0","6.1","  210","  220","12.5","17.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-01","3.1",,"0.3","0.0","0.0","6.7","7.8","4.4","  130","  130","5.8","7.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-02","5.1",,"6.9","0.0","0.0","7.2","9.4","6.7","  200","  210","9.8","12.5","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-03","6.2",,"4.6","0.0","0.0","7.8","8.9","6.7","  210","  210","9.8","13.0","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-04","3.9",,"4.3","0.0","0.0","6.1","7.2","1.7","  220","  220","8.9","11.2","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-05","3.6",,"6.1","0.0","0.0","2.6","3.9","0.6","  210","  210","8.9","11.6","    1",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-06","3.4",,"0.0","0.0","0.0","1.8","4.4","-0.5","  350","  350","8.1","9.8","    1","    1",,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-07","5.0",,"0.0","0.0","0.0","0.6","3.3","-2.1","   70","   60","9.4","14.3",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-12-08","6.4",,"1.5","13.0","0.0","0.9","3.3","-1.0","  120","   70","9.8","15.7","    1",,,,,,,,,,
